class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
down,0.3663633465766907,0.4838164448738098,-0.7186950445175171,0.9970278739929199,0.37613680958747864,0.45786339044570923,-0.7110487818717957,0.9958305358886719,0.3807850480079651,0.45505720376968384,-0.7111533880233765,0.9956603050231934,0.385053813457489,0.45228567719459534,-0.7112491130828857,0.995437502861023,0.35750511288642883,0.4643678367137909,-0.7105978727340698,0.9951328039169312,0.35145917534828186,0.4640858471393585,-0.7107071876525879,0.9947981238365173,0.3463764190673828,0.4626307487487793,-0.7108675241470337,0.9950204491615295,0.393879234790802,0.44082382321357727,-0.6011449098587036,0.9944203495979309,0.33717212080955505,0.4514748752117157,-0.5965915322303772,0.994829535484314,0.37796905636787415,0.49363234639167786,-0.6708784699440002,0.9963065981864929,0.3583854138851166,0.4968102276325226,-0.6699033379554749,0.9969804883003235,0.4433894753456116,0.5051810145378113,-0.47235116362571716,0.9934393763542175,0.2996268570423126,0.5157938599586487,-0.4759986996650696,0.992534339427948,0.4457910656929016,0.6525580286979675,-0.49635210633277893,0.9104779362678528,0.3020928204059601,0.6664912104606628,-0.4795990586280823,0.9299619793891907,0.4488421380519867,0.7865535616874695,-0.5311974287033081,0.6264649629592896,0.30355149507522583,0.8126735687255859,-0.520187258720398,0.7489644885063171,0.44946128129959106,0.8119513392448425,-0.5691409707069397,0.41833317279815674,0.29366788268089294,0.8446279764175415,-0.5602685213088989,0.5480168461799622,0.4378640055656433,0.8118264079093933,-0.584492027759552,0.4566744565963745,0.3071747422218323,0.8462480902671814,-0.5815006494522095,0.6102420687675476,0.43208345770835876,0.8016401529312134,-0.5399719476699829,0.47468677163124084,0.3120078444480896,0.8347806334495544,-0.5320872068405151,0.6233537197113037,0.4178343713283539,0.5768631100654602,0.005471338983625174,0.9991421699523926,0.3422044515609741,0.5837515592575073,-0.005267632659524679,0.9988449215888977,0.4256860315799713,0.7108096480369568,0.01212298683822155,0.2973346412181854,0.34766680002212524,0.7201525568962097,-0.035554707050323486,0.3297315835952759,0.4107584059238434,0.7768271565437317,0.3256862759590149,0.07033922523260117,0.35158759355545044,0.7659469246864319,0.27836355566978455,0.09674549847841263,0.4029671549797058,0.78141850233078,0.3536018431186676,0.07059045135974884,0.3540313243865967,0.7692814469337463,0.3081810176372528,0.06457921117544174,0.42333465814590454,0.829513430595398,0.26628389954566956,0.09582687169313431,0.3555799424648285,0.8101224899291992,0.2149597853422165,0.12245896458625793
down,0.3607904613018036,0.45165306329727173,-0.7889156937599182,0.9974426031112671,0.36987823247909546,0.42626774311065674,-0.7809817790985107,0.9962596893310547,0.37498992681503296,0.4231224060058594,-0.7810636758804321,0.9960779547691345,0.3792041838169098,0.42038145661354065,-0.7811618447303772,0.9957588315010071,0.3517668545246124,0.4326510727405548,-0.7848163843154907,0.995769739151001,0.34644582867622375,0.4324999153614044,-0.7850137948989868,0.9954893589019775,0.34186476469039917,0.4314872622489929,-0.7852170467376709,0.995637834072113,0.38715827465057373,0.4105209410190582,-0.6773646473884583,0.9945077300071716,0.3335486054420471,0.4234939217567444,-0.6507688760757446,0.9955469965934753,0.3724302649497986,0.461107462644577,-0.7365096807479858,0.9967557787895203,0.3540026545524597,0.46615323424339294,-0.7407796382904053,0.9974544644355774,0.4409574866294861,0.47525593638420105,-0.5184004306793213,0.993938684463501,0.2981286346912384,0.49147558212280273,-0.5014127492904663,0.993869960308075,0.4504911005496979,0.6356770396232605,-0.5236266851425171,0.9198488593101501,0.30056333541870117,0.6505903005599976,-0.47954243421554565,0.9364022016525269,0.45294517278671265,0.7765262722969055,-0.558292806148529,0.6489859819412231,0.2992643117904663,0.804848313331604,-0.5222316384315491,0.7657272815704346,0.4553615152835846,0.8068785071372986,-0.59416663646698,0.43306127190589905,0.29123616218566895,0.8339889645576477,-0.556545078754425,0.5649881958961487,0.4418390393257141,0.8088359236717224,-0.6095207929611206,0.4670054316520691,0.30458715558052063,0.8386960625648499,-0.5829059481620789,0.6242278218269348,0.4362832009792328,0.7959191203117371,-0.5667604207992554,0.4795624017715454,0.3079635500907898,0.827490508556366,-0.5342103242874146,0.6332972645759583,0.417693555355072,0.5738945603370667,0.009465483948588371,0.9991140365600586,0.3404781222343445,0.5782936215400696,-0.009369272738695145,0.998950719833374,0.4270138740539551,0.7069222927093506,-0.16714122891426086,0.26943910121917725,0.3487595319747925,0.6837831735610962,-0.3300936818122864,0.3176468014717102,0.41268688440322876,0.8024817109107971,0.14167971909046173,0.07667490094900131,0.34961259365081787,0.8060751557350159,-0.06764892488718033,0.1189553514122963,0.4052567481994629,0.8130832314491272,0.16612640023231506,0.0787903442978859,0.3548188805580139,0.8230494260787964,-0.04728095978498459,0.07610563933849335,0.4315713346004486,0.8550122976303101,0.038958463817834854,0.10741929709911346,0.3451225161552429,0.8567248582839966,-0.20830965042114258,0.15204910933971405
down,0.350678414106369,0.3225872218608856,-0.8266913294792175,0.9985861778259277,0.35788142681121826,0.30012962222099304,-0.8043075799942017,0.9978948831558228,0.3631088435649872,0.2991413474082947,-0.8043907284736633,0.9977768659591675,0.36783385276794434,0.2986556887626648,-0.804591953754425,0.997593104839325,0.3430246412754059,0.3031384348869324,-0.7996312379837036,0.9976056218147278,0.3388928771018982,0.3039698898792267,-0.7997755408287048,0.9974377155303955,0.33518704771995544,0.30487820506095886,-0.799907386302948,0.9975163340568542,0.37769070267677307,0.30316653847694397,-0.6586225032806396,0.9967715740203857,0.330732524394989,0.31113603711128235,-0.6355701088905334,0.9973968267440796,0.36299997568130493,0.33588072657585144,-0.7727430462837219,0.9982081055641174,0.34589624404907227,0.34000661969184875,-0.7667175531387329,0.9985859394073486,0.43089422583580017,0.4006636440753937,-0.5423766374588013,0.9964368343353271,0.29563865065574646,0.4184904098510742,-0.5099261999130249,0.9962840676307678,0.4475141167640686,0.5499969720840454,-0.5620161890983582,0.9471352696418762,0.2960876226425171,0.5764578580856323,-0.4841960370540619,0.9536982774734497,0.44797882437705994,0.7020672559738159,-0.6291216015815735,0.7485531568527222,0.29836344718933105,0.7269960045814514,-0.5688384771347046,0.8215031623840332,0.4556976854801178,0.7382882237434387,-0.6777716875076294,0.5639569759368896,0.2896888852119446,0.7613347768783569,-0.6136131286621094,0.6536282300949097,0.4418250024318695,0.7430371046066284,-0.700423538684845,0.5877082347869873,0.3026241660118103,0.7629323601722717,-0.6490277051925659,0.6976125836372375,0.4388427734375,0.7303547263145447,-0.6404715776443481,0.5941101908683777,0.3071654140949249,0.7480200529098511,-0.5865873098373413,0.7005802989006042,0.409043550491333,0.555921196937561,-0.003577861236408353,0.9994450807571411,0.3361169397830963,0.5610904693603516,0.003445420414209366,0.9992616176605225,0.42522627115249634,0.6945326924324036,-0.13137726485729218,0.28331056237220764,0.33944666385650635,0.7169674634933472,-0.0958961695432663,0.3255680501461029,0.4023037850856781,0.7994797825813293,0.33762675523757935,0.11887238174676895,0.36224520206451416,0.7862087488174438,0.3675965368747711,0.1247706338763237,0.39478206634521484,0.8078467845916748,0.3762838840484619,0.1140272468328476,0.36856719851493835,0.7922974228858948,0.4095939099788666,0.08192412555217743,0.4150086045265198,0.8585355281829834,0.25332099199295044,0.1529323309659958,0.3670383095741272,0.8393211364746094,0.28355592489242554,0.1511092633008957
up,0.3672933280467987,0.1778828203678131,-0.34103718400001526,0.9997820854187012,0.3711298108100891,0.16766157746315002,-0.31895744800567627,0.9995967745780945,0.37477630376815796,0.16763988137245178,-0.31901687383651733,0.999580442905426,0.3784888684749603,0.16775940358638763,-0.31903979182243347,0.9995599389076233,0.35976916551589966,0.17108292877674103,-0.3183547854423523,0.9995507597923279,0.35571953654289246,0.17329232394695282,-0.3183867931365967,0.999515950679779,0.3516215682029724,0.17560742795467377,-0.3184558153152466,0.9995198249816895,0.3870445787906647,0.17945900559425354,-0.18441547453403473,0.9993926286697388,0.34729963541030884,0.18958544731140137,-0.18359751999378204,0.9993137121200562,0.3771659731864929,0.19333332777023315,-0.29140353202819824,0.9997490048408508,0.3628412187099457,0.19691424071788788,-0.29099833965301514,0.99976646900177,0.4333808422088623,0.2826305627822876,-0.09771561622619629,0.9994579553604126,0.32067224383354187,0.2899695038795471,-0.10013052076101303,0.9993447065353394,0.46757617592811584,0.39989784359931946,-0.03206881135702133,0.9846697449684143,0.3028077781200409,0.40349701046943665,-0.03982602804899216,0.9740777611732483,0.461482435464859,0.5033928751945496,-0.14849510788917542,0.9488049745559692,0.30566421151161194,0.4999653398990631,-0.14999622106552124,0.9277814030647278,0.4650627672672272,0.5322659015655518,-0.18631675839424133,0.9004389047622681,0.30660730600357056,0.5305299758911133,-0.18871918320655823,0.868040144443512,0.45518189668655396,0.5284220576286316,-0.22438538074493408,0.9065343141555786,0.31335052847862244,0.525829553604126,-0.22585591673851013,0.8784217238426208,0.45160993933677673,0.517931342124939,-0.1653931736946106,0.9013482928276062,0.3160863518714905,0.5153387784957886,-0.16778035461902618,0.8719231486320496,0.4172663688659668,0.5357834100723267,0.0006250152364373207,0.9971973896026611,0.3433160185813904,0.5314838290214539,-0.00041895470349118114,0.9977983832359314,0.4173843264579773,0.6891618371009827,-0.014501744881272316,0.6767374873161316,0.3384994864463806,0.6931720972061157,-0.021449968218803406,0.7427656650543213,0.41673558950424194,0.8396507501602173,0.23785364627838135,0.4279387891292572,0.3387310802936554,0.8670545220375061,0.17361314594745636,0.5495707392692566,0.41146573424339294,0.8554407954216003,0.25728052854537964,0.3020367920398712,0.3430371880531311,0.8767010569572449,0.1855352818965912,0.2952592074871063,0.42215222120285034,0.9035998582839966,0.1258954554796219,0.38513895869255066,0.335532009601593,0.9228097200393677,0.0336795449256897,0.44609472155570984
up,0.37034013867378235,0.1859746128320694,-0.30451834201812744,0.9998903274536133,0.3750116527080536,0.1748049557209015,-0.2828201353549957,0.9997758269309998,0.3789275884628296,0.17511220276355743,-0.2829107940196991,0.999770998954773,0.38263365626335144,0.17564958333969116,-0.28297191858291626,0.9997636675834656,0.3631646931171417,0.17666034400463104,-0.28172802925109863,0.9997460246086121,0.35921037197113037,0.17817828059196472,-0.28173500299453735,0.999724268913269,0.3552941679954529,0.1797316074371338,-0.28180065751075745,0.9997196793556213,0.3901250660419464,0.18733195960521698,-0.15505866706371307,0.9996742010116577,0.35118627548217773,0.19247375428676605,-0.15176895260810852,0.9995355010032654,0.380548894405365,0.20091550052165985,-0.2574484646320343,0.9998797178268433,0.3646423816680908,0.20310689508914948,-0.25636014342308044,0.9998642802238464,0.43404316902160645,0.29022830724716187,-0.08340174704790115,0.9997151494026184,0.32521623373031616,0.3002365827560425,-0.06954260170459747,0.9995312690734863,0.4611132740974426,0.4054326117038727,-0.02506496012210846,0.9838512539863586,0.30951783061027527,0.4224357604980469,-0.009739592671394348,0.9669422507286072,0.4531140923500061,0.5055695176124573,-0.13496939837932587,0.9625365734100342,0.3077828586101532,0.5105419754981995,-0.11770202219486237,0.9294264912605286,0.45447486639022827,0.536678671836853,-0.17081545293331146,0.9262938499450684,0.3068009316921234,0.5395101308822632,-0.15413551032543182,0.8801680207252502,0.445744127035141,0.5324852466583252,-0.20705774426460266,0.9311172962188721,0.3132370114326477,0.5363547205924988,-0.19129136204719543,0.8886308670043945,0.4434083104133606,0.5220360159873962,-0.15078233182430267,0.9246981143951416,0.31652316451072693,0.5258371829986572,-0.13544683158397675,0.8817552924156189,0.417574405670166,0.5400135517120361,-0.005446299910545349,0.9959638714790344,0.3465072512626648,0.5395294427871704,0.005606972612440586,0.9966049194335938,0.4131395220756531,0.7087191343307495,-0.06975038349628448,0.6633167266845703,0.34221020340919495,0.7322521805763245,-0.05155899003148079,0.7363845109939575,0.40978899598121643,0.850632905960083,0.18412981927394867,0.38434842228889465,0.340324729681015,0.8957493305206299,0.13062091171741486,0.5508034825325012,0.4059358537197113,0.8657015562057495,0.20247618854045868,0.26567965745925903,0.3455941677093506,0.9068297743797302,0.14159512519836426,0.2881613075733185,0.4141783118247986,0.911830484867096,0.07833899557590485,0.343729168176651,0.3341694474220276,0.947481095790863,-0.011972218751907349,0.4323684275150299
up,0.3730386793613434,0.18528777360916138,-0.32789376378059387,0.9999071359634399,0.3771477937698364,0.17488989233970642,-0.30719250440597534,0.9998029470443726,0.3808007836341858,0.17527419328689575,-0.3072342872619629,0.9997986555099487,0.38438528776168823,0.17587397992610931,-0.3072541356086731,0.9997925162315369,0.3655037581920624,0.17656241357326508,-0.3083597719669342,0.9997801184654236,0.3614354431629181,0.17813025414943695,-0.308401495218277,0.9997619986534119,0.35742515325546265,0.1798017919063568,-0.308454304933548,0.9997580647468567,0.3912506103515625,0.18771487474441528,-0.17988571524620056,0.9997133016586304,0.3521929681301117,0.19295085966587067,-0.1894676685333252,0.9995885491371155,0.38251441717147827,0.20077987015247345,-0.28092560172080994,0.9998997449874878,0.366860032081604,0.2028062790632248,-0.2830428183078766,0.9998835325241089,0.43466395139694214,0.29140934348106384,-0.09498181939125061,0.999740719795227,0.32516875863075256,0.29979628324508667,-0.10710307210683823,0.9995914697647095,0.4614201486110687,0.4062349200248718,-0.018709387630224228,0.9836766719818115,0.30965542793273926,0.4195401072502136,-0.048200733959674835,0.9697592854499817,0.4534778594970703,0.5057239532470703,-0.11644244194030762,0.9651347994804382,0.3067590296268463,0.5113443732261658,-0.14996686577796936,0.9362685680389404,0.4549781382083893,0.5370705723762512,-0.14848095178604126,0.930922269821167,0.3054082691669464,0.5410011410713196,-0.1860123872756958,0.891209602355957,0.4463478624820709,0.5326922535896301,-0.1859990656375885,0.9354259371757507,0.31191202998161316,0.5375175476074219,-0.2209949940443039,0.8987323045730591,0.44407016038894653,0.5222280025482178,-0.13250991702079773,0.9287464022636414,0.3151918053627014,0.5267409086227417,-0.1667483001947403,0.8917869329452515,0.4179404377937317,0.543117880821228,-0.0016208101296797395,0.9957053065299988,0.3465122878551483,0.5407495498657227,0.0017777017783373594,0.9966545104980469,0.41185474395751953,0.7128716707229614,-0.03693355992436409,0.6884191036224365,0.3426031768321991,0.7244312167167664,-0.04894546791911125,0.7622470855712891,0.4098546504974365,0.8561721444129944,0.21445176005363464,0.40542417764663696,0.3408046066761017,0.9010656476020813,0.11732258647680283,0.583464503288269,0.4053713381290436,0.8719597458839417,0.23266586661338806,0.27638158202171326,0.3458455204963684,0.9094899892807007,0.12342581897974014,0.3037574887275696,0.41711264848709106,0.9166774153709412,0.10760809481143951,0.3635319173336029,0.3379511833190918,0.9545544385910034,-0.028735866770148277,0.4611794650554657
up,0.37243416905403137,0.18599224090576172,-0.3474937379360199,0.9999333620071411,0.3771119713783264,0.17517276108264923,-0.3254022002220154,0.9998452067375183,0.38107830286026,0.17546628415584564,-0.3254963755607605,0.9998418688774109,0.3846908509731293,0.17589956521987915,-0.3255642354488373,0.9998390674591064,0.3646165728569031,0.17755235731601715,-0.326398104429245,0.9998289346694946,0.3600758910179138,0.17952007055282593,-0.3264422118663788,0.9998149871826172,0.35570764541625977,0.181672140955925,-0.32652124762535095,0.9998109340667725,0.3920222520828247,0.18788252770900726,-0.18733997642993927,0.9997756481170654,0.35126668214797974,0.195465087890625,-0.1946510523557663,0.9996533393859863,0.3826865553855896,0.20197491347789764,-0.2956397235393524,0.9999310374259949,0.3656907379627228,0.20535530149936676,-0.29766473174095154,0.9999111294746399,0.4358591139316559,0.2904236614704132,-0.09679388999938965,0.9998023509979248,0.3251453638076782,0.29957133531570435,-0.10762462764978409,0.9996715784072876,0.4618612825870514,0.4079143702983856,-0.01797107420861721,0.9855954051017761,0.3093169629573822,0.4194880723953247,-0.045886456966400146,0.9720723628997803,0.45506858825683594,0.5107632875442505,-0.12696442008018494,0.9721965789794922,0.3059975802898407,0.5154842138290405,-0.15730445086956024,0.9436187744140625,0.45747485756874084,0.5443809628486633,-0.16170477867126465,0.9431253671646118,0.30439916253089905,0.5486281514167786,-0.19438436627388,0.9035214185714722,0.4481244683265686,0.5411847829818726,-0.20061680674552917,0.9469755291938782,0.3103867769241333,0.5457830429077148,-0.23387011885643005,0.9099814295768738,0.4453907012939453,0.5301212072372437,-0.14328071475028992,0.9403153657913208,0.3135318160057068,0.5347591042518616,-0.1748390644788742,0.90244060754776,0.41821685433387756,0.540448009967804,0.0017200263682752848,0.9955654144287109,0.3465562164783478,0.5392516851425171,-0.00159599375911057,0.9966662526130676,0.41440901160240173,0.7192398309707642,-0.05773088335990906,0.7037327885627747,0.34336739778518677,0.7282305359840393,-0.05898537114262581,0.7802723050117493,0.40941229462623596,0.8666518330574036,0.19589637219905853,0.41990894079208374,0.34263816475868225,0.9012838006019592,0.1314845085144043,0.6050159931182861,0.40283504128456116,0.883690595626831,0.21345646679401398,0.2943491041660309,0.3476572334766388,0.9124289751052856,0.1442205309867859,0.30974358320236206,0.42148977518081665,0.9257643818855286,0.08380201458930969,0.3810740113258362,0.3448146879673004,0.9556149840354919,-0.02088753506541252,0.479347825050354
up,0.3711666464805603,0.1843714565038681,-0.33530327677726746,0.9999364614486694,0.37636813521385193,0.1738533228635788,-0.31325140595436096,0.9998472929000854,0.38040897250175476,0.1740671992301941,-0.3133294880390167,0.9998436570167542,0.3841032385826111,0.17446282505989075,-0.3133884072303772,0.999842643737793,0.36378031969070435,0.17636041343212128,-0.31308966875076294,0.9998297691345215,0.35928359627723694,0.17819468677043915,-0.3131100833415985,0.9998154640197754,0.35500383377075195,0.18007512390613556,-0.3131977319717407,0.9998111128807068,0.3910471498966217,0.18620352447032928,-0.17998412251472473,0.999780535697937,0.35073450207710266,0.19348129630088806,-0.18228039145469666,0.9996480941772461,0.3812676668167114,0.19986243546009064,-0.284859836101532,0.9999368190765381,0.36436957120895386,0.20322810113430023,-0.2852635085582733,0.9999147653579712,0.43582233786582947,0.2883053123950958,-0.09121584892272949,0.9998246431350708,0.3241576552391052,0.2981395721435547,-0.09743420779705048,0.9996924996376038,0.46246200799942017,0.40773531794548035,-0.019701052457094193,0.9864388108253479,0.3086993098258972,0.4183749854564667,-0.03396402299404144,0.972778856754303,0.4569876790046692,0.5114644169807434,-0.12612168490886688,0.974559485912323,0.30602094531059265,0.5156453251838684,-0.1384422481060028,0.9462029933929443,0.4611307978630066,0.5452044010162354,-0.16256827116012573,0.9473119974136353,0.3046928346157074,0.5482897162437439,-0.17337539792060852,0.9077907800674438,0.45062536001205444,0.5422000885009766,-0.20209860801696777,0.9509768486022949,0.31067416071891785,0.5451801419258118,-0.2138206958770752,0.9139431715011597,0.44710350036621094,0.5311862230300903,-0.1429276466369629,0.9444282650947571,0.31362253427505493,0.5344675183296204,-0.155877023935318,0.905938982963562,0.41911229491233826,0.5420407652854919,0.002135623013600707,0.9958518743515015,0.3467395305633545,0.5415909886360168,-0.0020182179287075996,0.9967655539512634,0.41680383682250977,0.7251491546630859,-0.05250896140933037,0.6971745491027832,0.3435449004173279,0.7250823974609375,-0.0546744242310524,0.7702699303627014,0.4146914482116699,0.8638598322868347,0.22712795436382294,0.39801040291786194,0.3416748642921448,0.9004582166671753,0.15507376194000244,0.5825276970863342,0.40893611311912537,0.8790457844734192,0.24774546921253204,0.2838956117630005,0.34395742416381836,0.9121994376182556,0.16871874034404755,0.2919030785560608,0.4238166809082031,0.9241536855697632,0.12462586164474487,0.35936933755874634,0.3422577977180481,0.9536862969398499,0.004551359452307224,0.4556048512458801
up,0.3702832758426666,0.18183474242687225,-0.33084040880203247,0.9999411106109619,0.3757677674293518,0.17160330712795258,-0.30842316150665283,0.9998529553413391,0.3798295855522156,0.17188546061515808,-0.3085036873817444,0.999849259853363,0.3835647404193878,0.17234107851982117,-0.30855804681777954,0.9998492002487183,0.3634561598300934,0.17395752668380737,-0.3088585138320923,0.9998366832733154,0.35899966955184937,0.17577104270458221,-0.30888187885284424,0.9998231530189514,0.3547869920730591,0.17761513590812683,-0.308951199054718,0.999818742275238,0.3910958468914032,0.1842237412929535,-0.17318542301654816,0.9997895956039429,0.3508065342903137,0.19175143539905548,-0.17733213305473328,0.9996542930603027,0.38054412603378296,0.19731435179710388,-0.2806284725666046,0.9999419450759888,0.3639713227748871,0.20076768100261688,-0.2816949188709259,0.9999188780784607,0.4355809688568115,0.28484830260276794,-0.08617737889289856,0.999841034412384,0.3242798447608948,0.29642030596733093,-0.09000314772129059,0.9997106194496155,0.46479493379592896,0.40211859345436096,-0.009493054822087288,0.9874675273895264,0.30893534421920776,0.4152368903160095,-0.025411615148186684,0.9735435247421265,0.46134456992149353,0.509040117263794,-0.11762525141239166,0.9769656658172607,0.30570465326309204,0.5142694115638733,-0.13220423460006714,0.9493110179901123,0.4657832682132721,0.5420236587524414,-0.1526842564344406,0.9515287280082703,0.30451762676239014,0.5463392734527588,-0.16824033856391907,0.9126579761505127,0.4550072252750397,0.5395160913467407,-0.19253787398338318,0.9549806118011475,0.3103213310241699,0.5423372387886047,-0.20855112373828888,0.9185527563095093,0.4513925015926361,0.5281173586845398,-0.13442888855934143,0.9486063718795776,0.3132157623767853,0.5319105982780457,-0.15032392740249634,0.9103028774261475,0.4202590584754944,0.5397909879684448,0.0014542965218424797,0.9959180355072021,0.34774577617645264,0.5404826998710632,-0.0013252723729237914,0.9967851638793945,0.4186844229698181,0.7115815281867981,-0.06731981039047241,0.7008252739906311,0.34405723214149475,0.7265844345092773,-0.06108436733484268,0.768031120300293,0.4159424304962158,0.8616094589233398,0.18595297634601593,0.393719345331192,0.3416379690170288,0.8998107314109802,0.13402870297431946,0.5789231061935425,0.41059380769729614,0.87735915184021,0.2074243724346161,0.2793982923030853,0.3444139361381531,0.909380316734314,0.1454174816608429,0.2856917381286621,0.4241272807121277,0.923337996006012,0.07250003516674042,0.355861097574234,0.3416942358016968,0.9524509906768799,-0.023014429956674576,0.4516603350639343
up,0.36934003233909607,0.17011599242687225,-0.3391631841659546,0.9999461770057678,0.37402960658073425,0.15712615847587585,-0.31753140687942505,0.9998536109924316,0.3780912160873413,0.1569875031709671,-0.31760406494140625,0.9998483061790466,0.38183489441871643,0.15708652138710022,-0.3176417946815491,0.999847412109375,0.3622230887413025,0.16020406782627106,-0.3181133270263672,0.9998419284820557,0.357980340719223,0.16217905282974243,-0.31814485788345337,0.9998297095298767,0.3538949489593506,0.1644260734319687,-0.3182266056537628,0.9998260140419006,0.38854727149009705,0.1690676361322403,-0.18072351813316345,0.9997889399528503,0.34998172521591187,0.18017084896564484,-0.18467329442501068,0.9996667504310608,0.3795929551124573,0.18748383224010468,-0.2879047095775604,0.9999480843544006,0.36383262276649475,0.19192461669445038,-0.28899168968200684,0.9999256134033203,0.43599700927734375,0.27576541900634766,-0.08822426199913025,0.9998592734336853,0.3211510479450226,0.2824475169181824,-0.10247956216335297,0.9997492432594299,0.4643368721008301,0.39600610733032227,-0.015146732330322266,0.9878098368644714,0.30919742584228516,0.40567547082901,-0.04723399132490158,0.9756587743759155,0.46630293130874634,0.4990621507167816,-0.13433019816875458,0.9793073534965515,0.305865615606308,0.5124418139457703,-0.1558259129524231,0.954883873462677,0.4697149395942688,0.5299820303916931,-0.16937735676765442,0.9560177326202393,0.3045697510242462,0.5466814041137695,-0.1938936710357666,0.920794665813446,0.46068716049194336,0.5274606943130493,-0.2105208933353424,0.9592470526695251,0.3109838366508484,0.5431643128395081,-0.23337885737419128,0.926013171672821,0.45717039704322815,0.5171306729316711,-0.152369886636734,0.953056275844574,0.3139168620109558,0.5320490002632141,-0.17378519475460052,0.9177952408790588,0.4230382442474365,0.5343607068061829,0.002956934040412307,0.9963096976280212,0.3491346836090088,0.5337878465652466,-0.0028098428156226873,0.9971497058868408,0.422506183385849,0.6977952122688293,-0.034454360604286194,0.72679203748703,0.3454214930534363,0.7153415679931641,-0.047331180423498154,0.7885981798171997,0.417964369058609,0.8404219150543213,0.25074976682662964,0.4148774743080139,0.3414273262023926,0.8919423222541809,0.17108877003192902,0.6043174862861633,0.4126525819301605,0.8446910381317139,0.2720597982406616,0.2926931083202362,0.3494834005832672,0.8985940217971802,0.1855737417936325,0.2958911955356598,0.4293566644191742,0.9066973328590393,0.14183883368968964,0.38284197449684143,0.34622862935066223,0.9423259496688843,0.018470529466867447,0.4792003333568573
down,0.3774993419647217,0.43987953662872314,-0.8281049728393555,0.999894380569458,0.3849121928215027,0.4182802736759186,-0.8190590739250183,0.9997950792312622,0.3889949917793274,0.4160138666629791,-0.8191150426864624,0.9998002052307129,0.3930785059928894,0.4133189618587494,-0.8193281888961792,0.9998140931129456,0.36910873651504517,0.4200151860713959,-0.821325421333313,0.9997715353965759,0.36292263865470886,0.4187237024307251,-0.8214946985244751,0.9997574687004089,0.3573426902294159,0.41682320833206177,-0.8215872049331665,0.9997523427009583,0.3991917669773102,0.40004950761795044,-0.6814254522323608,0.9997074007987976,0.34633713960647583,0.40696731209754944,-0.6920112371444702,0.9995898604393005,0.38537663221359253,0.45698726177215576,-0.7681944370269775,0.9998635649681091,0.36794131994247437,0.45674067735671997,-0.7713001370429993,0.9998278617858887,0.44905000925064087,0.47161298990249634,-0.5322726964950562,0.9997662901878357,0.29975634813308716,0.4871979057788849,-0.5358085632324219,0.9993873834609985,0.4565253257751465,0.6347952485084534,-0.521300733089447,0.9843726754188538,0.30145490169525146,0.649694561958313,-0.5025769472122192,0.9693247079849243,0.45265188813209534,0.7801241278648376,-0.569987416267395,0.9176670908927917,0.29585951566696167,0.8075621724128723,-0.5505911111831665,0.8728592991828918,0.45570844411849976,0.8209801316261292,-0.6136945486068726,0.82660311460495,0.289294958114624,0.8381129503250122,-0.5916109681129456,0.7762842774391174,0.4438536763191223,0.8177995085716248,-0.6339580416679382,0.8462694883346558,0.30571115016937256,0.839502215385437,-0.6210904717445374,0.8058244585990906,0.43631187081336975,0.8053022027015686,-0.5808933973312378,0.862625002861023,0.3105941414833069,0.8290132880210876,-0.5654175877571106,0.822403609752655,0.41779598593711853,0.5919535756111145,-0.01321866549551487,0.9975885152816772,0.34580758213996887,0.6121923327445984,0.01336126308888197,0.9973889589309692,0.42666974663734436,0.7656705379486084,0.04322652891278267,0.5639374256134033,0.3546483814716339,0.7687543630599976,0.08685571700334549,0.5436469912528992,0.4250921607017517,0.8142378926277161,0.4021674692630768,0.33381640911102295,0.36462944746017456,0.8244460821151733,0.42342180013656616,0.328878253698349,0.420710027217865,0.8313347101211548,0.4350736141204834,0.3062773644924164,0.3699261546134949,0.8261517286300659,0.4558025002479553,0.19475553929805756,0.4269205927848816,0.8708230257034302,0.3510477542877197,0.3263174593448639,0.36483967304229736,0.8802922964096069,0.3592812120914459,0.28404533863067627
